entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-03-13 08:00:00+00:00,171.69,2023-05-18 04:00:00+00:00,233.73,36134.89428621353,0.3613489428621353,signal
2023-05-31 04:00:00+00:00,241.3,2023-06-13 04:00:00+00:00,243.27,1111.4203967834183,0.00816411106506418,signal
2023-06-19 04:00:00+00:00,242.4,2023-06-27 16:00:00+00:00,241.8,-339.71860070049297,-0.002475247524752515,signal
2023-07-13 20:00:00+00:00,246.19,2023-07-25 04:00:00+00:00,246.22,16.683041075855726,0.00012185710223799092,signal
2023-08-04 12:00:00+00:00,264.28,2023-08-21 08:00:00+00:00,261.56,-1409.2300560601288,-0.010292114424095606,signal
2023-09-01 08:00:00+00:00,264.52,2023-09-12 16:00:00+00:00,262.05,-1265.3852305922483,-0.009337668229245437,signal
2023-10-11 20:00:00+00:00,260.21,2023-11-06 04:00:00+00:00,270.03,5066.376691428421,0.03773874947158064,signal
2023-11-16 16:00:00+00:00,280.23,2023-12-05 16:00:00+00:00,278.87,-676.117671620741,-0.004853156335866928,signal
2023-12-21 04:00:00+00:00,265.46,2024-01-30 04:00:00+00:00,275.59,5290.485529031226,0.03816017479092908,signal
2024-02-20 08:00:00+00:00,287.35,2024-03-28 04:00:00+00:00,297.5,5083.986410695739,0.03532277710109619,signal
2024-04-11 08:00:00+00:00,305.75,2024-05-07 12:00:00+00:00,308.39,1286.656949344615,0.00863450531479976,signal
2024-05-21 08:00:00+00:00,319.49,2024-06-07 08:00:00+00:00,318.52,-456.32429870491615,-0.003036088766471615,signal
2024-06-18 08:00:00+00:00,316.3,2024-06-24 04:00:00+00:00,316.99,326.8800883286458,0.0021814732848560144,signal
2024-07-04 12:00:00+00:00,324.17,2024-07-11 04:00:00+00:00,289.04,-16273.848421236937,-0.10836906561372112,stop_loss
2024-07-26 12:00:00+00:00,294.1,2024-08-05 08:00:00+00:00,277.68,-7475.6368060239765,-0.0558313498809929,stop_loss
2024-09-12 08:00:00+00:00,255.81,2024-10-14 20:00:00+00:00,261.28,2703.270157634761,0.02138305773816492,signal
2024-11-14 08:00:00+00:00,253.06,2024-11-20 04:00:00+00:00,239.66,-6837.377930289251,-0.052951869121947395,stop_loss
2025-01-09 12:00:00+00:00,271.8,2025-03-04 04:00:00+00:00,312.9,18491.524272999013,0.15121412803531986,signal
2025-03-13 04:00:00+00:00,316.4,2025-03-30 12:00:00+00:00,299.22,-7644.043289275287,-0.05429835651074577,stop_loss
2025-04-16 04:00:00+00:00,297.03,2025-05-06 16:00:00+00:00,303.12,2729.653831972886,0.020502979497020655,signal
2025-05-14 20:00:00+00:00,304.21,2025-05-28 08:00:00+00:00,304.89,303.69685927050887,0.002235297984944579,signal
2025-06-01 08:00:00+00:00,303.51,2025-06-16 08:00:00+00:00,313.29,4387.73528363643,0.03222299100523887,signal
2025-06-20 08:00:00+00:00,311.54,2025-07-14 12:00:00+00:00,316.56,2264.8424571465293,0.016113500674070656,signal
2025-07-18 04:00:00+00:00,303.56,2025-07-23 04:00:00+00:00,313.3,4582.5238150062505,0.032085913822637945,signal
2025-08-14 04:00:00+00:00,316.18,2025-08-26 04:00:00+00:00,313.07,-1449.8803452225402,-0.009836169270668696,signal
2025-09-10 12:00:00+00:00,310.25,2025-09-17 12:00:00+00:00,304.3,-2799.099923139409,-0.01917808219178073,signal
2025-10-21 12:00:00+00:00,293.59,2025-10-29 12:00:00+00:00,291.4,-1067.8401472120022,-0.007459382131544098,signal
2025-11-12 12:00:00+00:00,297.66,2025-11-18 08:00:00+00:00,301.0,1594.327976048604,0.011220856010212785,signal
2025-11-25 08:00:00+00:00,304.22,2025-12-24 08:00:00+00:00,302.77,-684.8223661280936,-0.004766287555059017,signal
2026-01-26 04:00:00+00:00,305.01,2026-02-09 20:00:00+00:00,301.81,-1500.2328627694515,-0.010491459296416443,signal
