entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-03-02 09:00:00+00:00,169.1,2023-03-14 07:00:00+00:00,172.91,2253.1046717918507,0.02253104671791851,signal
2023-03-15 16:00:00+00:00,174.26,2023-04-05 19:00:00+00:00,216.13,24568.67607372848,0.24027315505566393,signal
2023-04-11 13:00:00+00:00,219.13,2023-05-04 20:00:00+00:00,238.89,11436.126443350906,0.09017478209282169,signal
2023-05-17 07:00:00+00:00,229.21,2023-06-02 12:00:00+00:00,244.4,9162.50429823724,0.06627110510012664,signal
2023-06-09 16:00:00+00:00,240.78,2023-06-12 10:00:00+00:00,241.33,336.7440249103529,0.0022842428773155355,signal
2023-06-15 09:00:00+00:00,243.6,2023-06-21 08:00:00+00:00,242.09,-915.9002661048726,-0.006198686371100123,signal
2023-06-30 07:00:00+00:00,239.22,2023-07-03 09:00:00+00:00,240.93,1049.6553234282765,0.007148231753197877,signal
2023-07-04 17:00:00+00:00,241.73,2023-07-18 10:00:00+00:00,247.11,3291.495051764621,0.022256236296694678,signal
2023-07-28 07:00:00+00:00,247.29,2023-08-08 16:00:00+00:00,265.1,10888.263351174392,0.07202070443608724,signal
2023-08-12 09:00:00+00:00,265.32,2023-08-17 18:00:00+00:00,257.71,-4648.566979040654,-0.02868234584652509,signal
2023-08-21 07:00:00+00:00,260.82,2023-08-24 16:00:00+00:00,258.94,-1134.7042088309536,-0.007208036193543367,signal
2023-08-29 19:00:00+00:00,265.85,2023-09-09 07:00:00+00:00,258.66,-4226.843671506154,-0.02704532631183012,signal
2023-09-13 16:00:00+00:00,258.68,2023-09-20 18:00:00+00:00,254.69,-2345.4523384509375,-0.015424462656564187,signal
2023-09-30 08:00:00+00:00,257.81,2023-10-30 07:00:00+00:00,270.8,7543.536604670662,0.05038594313641842,signal
2023-11-09 20:00:00+00:00,276.65,2023-11-30 18:00:00+00:00,277.9,710.5487004297902,0.004518344478582989,signal
2023-12-18 09:00:00+00:00,268.0,2024-01-02 13:00:00+00:00,270.84,1674.001833231072,0.010597014925373058,signal
2024-01-05 07:00:00+00:00,273.44,2024-01-21 13:00:00+00:00,275.16,1004.1920894162904,0.006290228203627895,signal
2024-02-02 12:00:00+00:00,276.39,2024-02-22 11:00:00+00:00,284.27,4580.127219860849,0.028510438148992397,signal
2024-02-28 10:00:00+00:00,291.02,2024-03-15 10:00:00+00:00,297.89,3900.463822024467,0.023606624974228572,signal
2024-03-19 11:00:00+00:00,297.21,2024-03-21 07:00:00+00:00,296.8,-233.31135741755133,-0.0013794959792738206,signal
2024-03-30 10:00:00+00:00,298.54,2024-04-26 07:00:00+00:00,309.48,6189.145802613202,0.036645005694379236,signal
2024-04-27 17:00:00+00:00,309.08,2024-05-01 14:00:00+00:00,308.58,-283.2338011020911,-0.001617704154264151,signal
2024-05-12 11:00:00+00:00,314.01,2024-05-22 07:00:00+00:00,321.82,4347.608269464923,0.024871819368809923,signal
2024-05-24 10:00:00+00:00,322.11,2024-05-25 17:00:00+00:00,321.78,-183.53636868161266,-0.0010244947378226855,signal
2024-06-06 10:00:00+00:00,314.02,2024-06-13 16:00:00+00:00,317.48,1971.9051980059012,0.011018406470925467,signal
2024-06-17 07:00:00+00:00,319.48,2024-06-20 08:00:00+00:00,313.15,-3584.9767126315273,-0.019813446851133266,signal
2024-07-01 14:00:00+00:00,327.29,2024-07-06 07:00:00+00:00,325.62,-904.93790532602,-0.005102508478719358,signal
2024-07-21 13:00:00+00:00,290.05,2024-07-30 12:00:00+00:00,289.72,-200.7494901078171,-0.001137734873297683,signal
2024-08-08 19:00:00+00:00,280.98,2024-08-12 06:00:00+00:00,280.01,-608.436575943284,-0.003452203003772671,signal
2024-08-14 14:00:00+00:00,282.27,2024-08-16 10:00:00+00:00,278.6,-2283.5917320574517,-0.013001735926594992,signal
2024-08-27 08:00:00+00:00,263.42,2024-08-28 17:00:00+00:00,262.1,-868.6777455378615,-0.005011009035000972,signal
2024-09-06 08:00:00+00:00,251.36,2024-09-13 13:00:00+00:00,255.8,3046.7624026759004,0.017663908338637718,signal
2024-09-16 07:00:00+00:00,258.29,2024-09-27 05:00:00+00:00,268.29,6795.924814280064,0.03871617174493773,signal
2024-10-01 04:00:00+00:00,268.78,2024-10-02 07:00:00+00:00,267.65,-766.5395101265749,-0.004204181858769227,signal
2024-10-16 09:00:00+00:00,260.77,2024-10-18 20:00:00+00:00,257.19,-2492.5779493394657,-0.013728573072055801,signal
2024-10-22 10:00:00+00:00,257.23,2024-10-24 14:00:00+00:00,253.72,-2443.460367506981,-0.013645375733779146,signal
2024-11-05 06:00:00+00:00,239.6,2024-11-15 13:00:00+00:00,251.85,9030.299626202032,0.051126878130217046,signal
2024-12-02 09:00:00+00:00,235.7,2024-12-04 09:00:00+00:00,233.18,-1984.9473202236113,-0.010691557064064501,signal
2024-12-07 19:00:00+00:00,237.57,2024-12-11 13:00:00+00:00,232.29,-4082.085221941321,-0.022225028412678347,signal
2024-12-20 07:00:00+00:00,228.52,2025-01-06 08:00:00+00:00,272.9,34877.210395985836,0.19420619639418865,signal
2025-01-08 05:00:00+00:00,273.53,2025-01-10 13:00:00+00:00,276.9,2642.3048041874717,0.01232040361203526,signal
2025-01-11 18:00:00+00:00,278.44,2025-01-21 15:00:00+00:00,281.08,2058.4876750137773,0.009481396351099038,signal
2025-01-31 15:00:00+00:00,280.95,2025-02-04 04:00:00+00:00,280.2,-585.0682300442422,-0.0026695141484250054,signal
2025-02-07 12:00:00+00:00,286.15,2025-02-22 08:00:00+00:00,315.47,22396.677646792086,0.10246374279224203,signal
2025-02-23 13:00:00+00:00,314.81,2025-02-28 16:00:00+00:00,309.4,-4141.2022839079145,-0.017184968711286334,signal
2025-03-05 19:00:00+00:00,314.17,2025-03-14 13:00:00+00:00,320.55,4809.561204969563,0.020307476843747042,signal
2025-03-15 17:00:00+00:00,320.42,2025-03-23 00:00:00+00:00,323.59,2390.6731526753574,0.00989326508956981,signal
2025-04-01 13:00:00+00:00,305.98,2025-04-02 19:00:00+00:00,306.17,151.53627063322347,0.0006209556180141554,signal
2025-04-12 16:00:00+00:00,299.48,2025-04-16 10:00:00+00:00,298.47,-823.5295315314725,-0.0033725123547482137,signal
2025-04-18 08:00:00+00:00,301.49,2025-05-01 01:00:00+00:00,308.58,5723.1063022902235,0.023516534545092675,signal
2025-05-08 13:00:00+00:00,301.92,2025-05-16 08:00:00+00:00,305.57,3011.302147252689,0.012089295177530405,signal
2025-05-19 04:00:00+00:00,309.92,2025-05-23 10:00:00+00:00,304.57,-4351.874495828961,-0.01726251935983493,signal
2025-05-29 15:00:00+00:00,307.0,2025-06-02 14:00:00+00:00,307.78,629.4568016388803,0.002540716612377797,signal
2025-06-04 18:00:00+00:00,313.51,2025-06-08 06:00:00+00:00,314.66,911.083466726559,0.0036681445567925213,signal
2025-06-13 06:00:00+00:00,310.94,2025-06-14 07:00:00+00:00,310.79,-120.25870654766914,-0.0004824081816427168,signal
2025-06-18 07:00:00+00:00,312.75,2025-06-22 00:00:00+00:00,310.5,-1792.5757030193345,-0.007194244604316476,signal
2025-06-26 08:00:00+00:00,313.02,2025-07-08 14:00:00+00:00,314.91,1493.6412844595034,0.006037952846463566,signal
2025-07-18 04:00:00+00:00,299.8,2025-07-19 01:00:00+00:00,310.26,8683.02422825154,0.03488992661774504,signal
2025-07-24 08:00:00+00:00,312.38,2025-07-28 05:00:00+00:00,309.0,-2786.7537625626137,-0.010820154939496758,signal
2025-08-06 08:00:00+00:00,306.44,2025-08-12 17:00:00+00:00,318.46,9993.080578178953,0.039224644302310326,signal
2025-08-15 23:00:00+00:00,312.28,2025-08-17 04:00:00+00:00,315.59,2806.2970226461766,0.010599462021263027,signal
2025-08-19 15:00:00+00:00,317.0,2025-08-22 15:00:00+00:00,312.0,-4220.263980562217,-0.01577287066246059,signal
2025-08-28 07:00:00+00:00,311.87,2025-08-30 04:00:00+00:00,310.86,-852.8486776892678,-0.003238528874210398,signal
2025-09-06 14:00:00+00:00,310.18,2025-09-12 09:00:00+00:00,308.31,-1582.4983439827338,-0.00602875749564769,signal
2025-09-23 18:00:00+00:00,295.45,2025-09-26 15:00:00+00:00,291.98,-3064.3244712065207,-0.011744796073785674,signal
2025-10-08 07:00:00+00:00,291.61,2025-10-09 14:00:00+00:00,289.75,-1644.6326589047676,-0.00637838208566237,signal
2025-10-19 07:00:00+00:00,303.54,2025-10-23 04:00:00+00:00,286.47,-14407.777794612048,-0.05623641035777813,stop_loss
2025-10-31 08:00:00+00:00,293.98,2025-11-07 07:00:00+00:00,296.11,1751.880371585372,0.007245390842914557,signal
2025-11-11 07:00:00+00:00,299.0,2025-11-15 05:00:00+00:00,297.68,-1075.1787206427834,-0.0044147157190634525,signal
2025-11-19 09:00:00+00:00,299.22,2025-11-25 13:00:00+00:00,306.91,6231.492942265293,0.025700153733039133,signal
2025-12-01 06:00:00+00:00,304.2,2025-12-04 04:00:00+00:00,304.31,89.93117802016786,0.0003616042077581421,signal
2025-12-06 18:00:00+00:00,306.67,2025-12-09 18:00:00+00:00,306.61,-48.675876260211226,-0.00019565004728214845,signal
2025-12-11 15:00:00+00:00,306.19,2025-12-13 23:00:00+00:00,305.42,-625.5306086366181,-0.0025147784055650694,signal
2025-12-25 07:00:00+00:00,300.62,2025-12-31 03:00:00+00:00,300.32,-247.6045935669972,-0.0009979375956357581,signal
2026-01-10 10:00:00+00:00,298.65,2026-01-14 08:00:00+00:00,299.12,390.083011594601,0.0015737485350745789,signal
2026-01-17 10:00:00+00:00,301.39,2026-01-27 10:00:00+00:00,304.1,2232.2615742827475,0.008991671920103576,signal
2026-01-30 08:00:00+00:00,305.09,2026-02-01 00:00:00+00:00,305.83,607.5694935668434,0.0024255137828182558,signal
2026-02-02 04:00:00+00:00,305.72,2026-02-03 11:00:00+00:00,304.47,-1026.6690894155472,-0.004088708622268773,signal
2026-02-12 16:00:00+00:00,305.26,2026-02-20 16:00:00+00:00,313.65,6873.169303334813,0.027484767083797317,eod
