entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-03-13 08:00:00+00:00,171.69,2023-05-18 04:00:00+00:00,233.73,36134.89428621353,0.3613489428621353,signal
2023-05-31 04:00:00+00:00,241.3,2023-06-27 16:00:00+00:00,241.8,282.0863951226929,0.00207210940737668,signal
2023-07-13 20:00:00+00:00,246.19,2023-08-21 08:00:00+00:00,261.56,8516.710642479942,0.06243145537999104,signal
2023-09-01 08:00:00+00:00,264.52,2023-09-12 16:00:00+00:00,262.05,-1353.3427248216467,-0.009337668229245323,signal
2023-10-11 20:00:00+00:00,260.21,2023-12-05 16:00:00+00:00,278.87,10296.334902030067,0.0717113100956921,signal
2023-12-28 04:00:00+00:00,270.81,2024-01-30 04:00:00+00:00,275.59,2716.0390943277453,0.017650751449355618,signal
2024-02-20 08:00:00+00:00,287.35,2024-03-28 04:00:00+00:00,297.5,5531.289835889387,0.035322777101095985,signal
2024-04-11 08:00:00+00:00,305.75,2024-05-07 20:00:00+00:00,308.22,1309.7181053317327,0.008078495502862021,signal
2024-05-21 08:00:00+00:00,319.49,2024-06-07 08:00:00+00:00,318.52,-496.19931334463763,-0.003036088766471603,signal
2024-06-18 08:00:00+00:00,316.3,2024-06-24 04:00:00+00:00,316.99,355.4438714638818,0.002181473284856109,signal
2024-07-04 12:00:00+00:00,324.17,2024-07-11 04:00:00+00:00,289.04,-17695.907132296503,-0.10836906561372125,stop_loss
2024-09-25 20:00:00+00:00,267.8,2024-10-14 20:00:00+00:00,261.28,-3544.7829839986225,-0.024346527259148824,signal
2024-11-14 08:00:00+00:00,253.06,2024-11-20 04:00:00+00:00,239.66,-7521.934002649679,-0.052951869121947374,stop_loss
2025-01-09 12:00:00+00:00,271.8,2025-04-01 04:00:00+00:00,311.61,19704.39025880987,0.1464679911699779,signal
2025-04-29 08:00:00+00:00,311.39,2025-05-05 12:00:00+00:00,292.41,-9400.99357279265,-0.06095250329169202,stop_loss
2025-05-15 08:00:00+00:00,302.66,2025-05-28 08:00:00+00:00,304.89,1067.1355887323443,0.007368003700521927,signal
2025-06-09 04:00:00+00:00,312.23,2025-07-14 12:00:00+00:00,316.56,2023.3508134216827,0.013867981936393,signal
2025-07-18 12:00:00+00:00,308.13,2025-07-23 04:00:00+00:00,313.3,2481.9663457322167,0.01677863239541765,signal
2025-08-14 04:00:00+00:00,316.18,2025-08-26 04:00:00+00:00,313.07,-1479.4208465874544,-0.009836169270668724,signal
2025-10-21 12:00:00+00:00,293.59,2025-10-29 12:00:00+00:00,291.4,-1110.9017583811074,-0.007459382131543975,signal
2025-11-12 12:00:00+00:00,297.66,2025-12-24 08:00:00+00:00,302.77,2537.5903231268167,0.017167237788080342,signal
2026-01-26 04:00:00+00:00,305.01,2026-02-09 20:00:00+00:00,301.81,-1577.4272909379797,-0.010491459296416565,signal
