entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-04-04 12:00:00+00:00,214.29,2023-05-18 04:00:00+00:00,233.73,9071.818563628723,0.09071818563628724,signal
2023-05-31 04:00:00+00:00,241.3,2023-06-27 16:00:00+00:00,241.8,226.0087413253932,0.002072109407376824,signal
2023-07-13 20:00:00+00:00,246.19,2023-08-21 20:00:00+00:00,261.15,6641.599969463059,0.0607660749827368,signal
2023-09-01 08:00:00+00:00,264.52,2023-09-12 16:00:00+00:00,262.05,-1082.6039065772347,-0.009337668229245416,signal
2023-10-11 20:00:00+00:00,260.21,2023-12-05 16:00:00+00:00,278.87,8236.533277137307,0.07171131009569212,signal
2023-12-28 04:00:00+00:00,270.81,2024-01-30 04:00:00+00:00,275.59,2172.6902432073693,0.01765075144935553,signal
2024-02-20 08:00:00+00:00,287.35,2024-03-28 04:00:00+00:00,297.5,4424.744652566791,0.03532277710109605,signal
2024-04-11 08:00:00+00:00,305.75,2024-06-07 08:00:00+00:00,318.52,5416.684899347165,0.04176614881439085,signal
2024-06-18 08:00:00+00:00,316.3,2024-06-24 04:00:00+00:00,316.99,294.7333504384151,0.0021814732848562117,signal
2024-07-04 12:00:00+00:00,324.17,2024-07-11 04:00:00+00:00,289.04,-14673.410957033557,-0.10836906561372128,stop_loss
2024-09-25 20:00:00+00:00,267.8,2024-10-14 20:00:00+00:00,261.28,-2939.3269917641737,-0.024346527259148723,signal
2024-11-14 08:00:00+00:00,253.06,2024-11-20 04:00:00+00:00,239.66,-6237.172696907088,-0.052951869121947416,stop_loss
2025-01-09 12:00:00+00:00,271.8,2025-04-01 04:00:00+00:00,311.61,16338.841166136015,0.14646799116997794,signal
2025-04-29 08:00:00+00:00,311.39,2025-05-05 12:00:00+00:00,292.41,-7795.285150782525,-0.060952503291691947,stop_loss
2025-05-15 08:00:00+00:00,302.66,2025-05-28 08:00:00+00:00,304.89,884.8667052375822,0.007368003700521835,signal
2025-06-09 04:00:00+00:00,312.23,2025-07-14 12:00:00+00:00,316.56,1677.7584654814855,0.013867981936393086,signal
2025-07-18 12:00:00+00:00,308.13,2025-07-23 04:00:00+00:00,313.3,2058.0415516528155,0.01677863239541764,signal
2025-08-14 04:00:00+00:00,316.18,2025-08-26 04:00:00+00:00,313.07,-1226.7328200858901,-0.009836169270668677,signal
2025-10-21 12:00:00+00:00,293.59,2025-10-29 12:00:00+00:00,291.4,-921.1575259607489,-0.0074593821315440826,signal
2025-11-12 12:00:00+00:00,297.66,2025-12-24 08:00:00+00:00,302.77,2104.164842946877,0.01716723778808027,signal
2026-01-26 04:00:00+00:00,305.01,2026-02-09 20:00:00+00:00,301.81,-1307.9995685855101,-0.010491459296416551,signal
