entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-03-10 04:00:00+00:00,171.32,2023-05-15 12:00:00+00:00,231.15,34922.95120242823,0.3492295120242823,signal
2023-05-30 16:00:00+00:00,244.47,2023-06-13 04:00:00+00:00,243.27,-662.27979483339,-0.004908577739600102,signal
2023-06-16 16:00:00+00:00,243.9,2023-06-27 12:00:00+00:00,241.32,-1420.223584385385,-0.010578105781057832,signal
2023-07-13 04:00:00+00:00,246.99,2023-08-18 20:00:00+00:00,261.14,7610.398545278789,0.0572897688165511,signal
2023-08-31 16:00:00+00:00,264.91,2023-09-12 08:00:00+00:00,259.87,-2672.123610649578,-0.019025329357140134,signal
2023-10-06 04:00:00+00:00,258.73,2023-12-05 12:00:00+00:00,276.56,9494.819413180754,0.06891353921076006,signal
2023-12-28 04:00:00+00:00,270.81,2024-01-29 04:00:00+00:00,273.95,1707.6139079686836,0.011594845094346546,signal
2024-02-16 16:00:00+00:00,287.99,2024-03-27 12:00:00+00:00,294.92,3584.9835467460216,0.02406333553248375,signal
2024-04-10 04:00:00+00:00,305.24,2024-05-07 12:00:00+00:00,308.39,1574.4441744891228,0.010319748394705749,signal
2024-05-20 20:00:00+00:00,321.08,2024-06-04 16:00:00+00:00,316.25,-2318.733710461791,-0.015042979942693279,signal
2024-06-18 08:00:00+00:00,316.3,2024-06-24 04:00:00+00:00,316.99,331.1953100282408,0.00218147328485609,signal
2024-07-04 12:00:00+00:00,324.17,2024-07-11 04:00:00+00:00,289.04,-16488.683360257302,-0.10836906561372114,stop_loss
2024-09-12 16:00:00+00:00,254.79,2024-10-14 16:00:00+00:00,261.13,3375.768496921548,0.024883237175713502,signal
2024-11-13 16:00:00+00:00,255.07,2024-11-19 12:00:00+00:00,240.45,-7969.446459571729,-0.057317599090445884,stop_loss
2025-01-06 04:00:00+00:00,271.08,2025-03-04 04:00:00+00:00,312.9,20220.51058025386,0.15427180168216031,signal
2025-03-13 04:00:00+00:00,316.4,2025-03-30 12:00:00+00:00,299.22,-8214.863224429806,-0.05429835651074574,stop_loss
2025-04-18 08:00:00+00:00,297.9,2025-05-06 12:00:00+00:00,302.78,2343.7814615360985,0.01638133601879819,signal
2025-05-15 04:00:00+00:00,303.51,2025-05-28 04:00:00+00:00,302.66,-407.25872610489023,-0.0028005667029090504,signal
2025-06-02 08:00:00+00:00,305.1,2025-06-17 04:00:00+00:00,312.81,3664.533286254795,0.025270403146509295,signal
2025-06-20 04:00:00+00:00,312.18,2025-07-14 12:00:00+00:00,316.56,2085.9983248453937,0.014030367095906139,signal
2025-07-18 08:00:00+00:00,306.7,2025-07-23 04:00:00+00:00,313.3,3244.33761376905,0.021519400065210283,signal
2025-08-13 20:00:00+00:00,317.51,2025-08-26 04:00:00+00:00,313.07,-2153.614978630445,-0.013983811533495065,signal
2025-09-11 04:00:00+00:00,307.78,2025-09-17 12:00:00+00:00,304.3,-1716.9806266879605,-0.011306777568392816,signal
2025-10-21 04:00:00+00:00,300.16,2025-10-27 04:00:00+00:00,284.7,-7732.942416036996,-0.05150586353944571,stop_loss
2025-11-06 08:00:00+00:00,293.5,2025-12-23 12:00:00+00:00,301.05,3663.2081756591797,0.025724020442930196,signal
2026-01-26 04:00:00+00:00,305.01,2026-02-09 12:00:00+00:00,301.88,-1498.9375489429221,-0.010261958624307373,signal
