entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-02-27 09:00:00+00:00,167.05,2023-05-03 15:00:00+00:00,238.0,42472.31367853933,0.4247231367853933,signal
2023-05-23 15:00:00+00:00,236.01,2023-06-10 09:00:00+00:00,239.2,1925.7094217810372,0.01351637642472783,signal
2023-06-13 08:00:00+00:00,243.86,2023-06-19 07:00:00+00:00,242.4,-864.5169922351779,-0.005987041745263754,signal
2023-07-03 10:00:00+00:00,241.08,2023-07-17 09:00:00+00:00,245.47,2613.705375039368,0.018209722913555576,signal
2023-07-19 07:00:00+00:00,247.32,2023-07-19 12:00:00+00:00,245.8,-898.2037904510216,-0.006145883875141443,signal
2023-08-10 11:00:00+00:00,266.72,2023-08-14 16:00:00+00:00,261.15,-3033.2819917823654,-0.020883323335332958,signal
2023-09-02 12:00:00+00:00,266.1,2023-09-02 13:00:00+00:00,263.6,-1336.111665735545,-0.00939496429913568,signal
2023-09-03 09:00:00+00:00,266.09,2023-09-03 10:00:00+00:00,262.86,-1710.102421487245,-0.012138750046976276,signal
2023-09-04 08:00:00+00:00,266.59,2023-09-06 07:00:00+00:00,263.25,-1743.5994177937973,-0.01252860197306715,signal
2023-09-14 16:00:00+00:00,260.29,2023-09-18 19:00:00+00:00,258.95,-707.4828934745165,-0.005148104037804266,signal
2023-09-26 14:00:00+00:00,256.08,2023-10-06 08:00:00+00:00,258.15,1105.1513146515645,0.008083411433927027,signal
2023-10-06 15:00:00+00:00,260.42,2023-10-11 20:00:00+00:00,260.21,-111.13951282386552,-0.0008063896782124035,signal
2023-10-12 18:00:00+00:00,264.19,2023-10-27 10:00:00+00:00,268.41,2199.729366970132,0.015973352511450038,signal
2023-11-02 09:00:00+00:00,269.9,2023-11-16 19:00:00+00:00,280.23,5354.919307030301,0.038273434605409516,signal
2023-11-18 08:00:00+00:00,282.85,2023-11-18 10:00:00+00:00,279.49,-1725.6405220252927,-0.011879087855754112,signal
2023-12-05 17:00:00+00:00,278.63,2023-12-06 12:00:00+00:00,270.85,-4008.01232894251,-0.02792233427843359,signal
2023-12-15 13:00:00+00:00,268.45,2023-12-21 09:00:00+00:00,265.59,-1486.554775980505,-0.010653753026634431,signal
2023-12-22 09:00:00+00:00,270.19,2023-12-28 09:00:00+00:00,269.0,-608.0009984085918,-0.00440430807949946,signal
2023-12-28 17:00:00+00:00,271.93,2023-12-30 07:00:00+00:00,270.47,-737.9133103489585,-0.005369028794174976,signal
2024-01-03 08:00:00+00:00,273.93,2024-01-16 09:00:00+00:00,274.78,424.18071283225436,0.003102982513780771,signal
2024-01-16 19:00:00+00:00,276.29,2024-01-19 12:00:00+00:00,274.54,-868.540337948798,-0.00633392449962004,signal
2024-03-18 07:00:00+00:00,298.88,2024-03-19 13:00:00+00:00,296.63,-1025.754043392546,-0.0075281049250535605,signal
2024-03-27 15:00:00+00:00,294.92,2024-04-11 08:00:00+00:00,306.2,5172.263783679868,0.03824766038247653,signal
2024-04-11 15:00:00+00:00,307.33,2024-04-13 20:00:00+00:00,304.5,-1292.8800436673046,-0.009208342823674904,signal
2024-04-15 07:00:00+00:00,307.71,2024-04-29 10:00:00+00:00,308.35,289.33265823335387,0.00207988040687681,signal
2024-05-07 16:00:00+00:00,308.47,2024-05-20 16:00:00+00:00,320.89,5612.677623455937,0.04026323467436041,signal
2024-05-22 16:00:00+00:00,322.9,2024-06-03 11:00:00+00:00,306.29,-7459.440825428377,-0.05144007432641674,stop_loss
2024-06-04 18:00:00+00:00,316.07,2024-06-17 18:00:00+00:00,317.2,491.77293741394533,0.0035751574018414033,signal
2024-07-18 19:00:00+00:00,289.79,2024-08-10 06:00:00+00:00,280.86,-4253.90145328606,-0.030815418061354783,signal
2024-08-13 05:00:00+00:00,281.38,2024-08-15 07:00:00+00:00,279.7,-798.8070952996495,-0.00597057360153526,signal
2024-08-25 17:00:00+00:00,263.86,2024-08-27 16:00:00+00:00,260.43,-1728.80360848087,-0.012999317820056035,signal
2024-09-04 19:00:00+00:00,252.56,2024-09-12 06:00:00+00:00,257.8,2723.3864313799713,0.02074754513778913,signal
2024-09-14 08:00:00+00:00,259.14,2024-09-25 16:00:00+00:00,267.63,4389.6928278201085,0.03276221347534162,signal
2024-09-30 07:00:00+00:00,270.35,2024-10-01 09:00:00+00:00,266.15,-2149.731160056632,-0.015535417051969853,signal
2024-10-07 06:00:00+00:00,264.25,2024-10-07 09:00:00+00:00,261.75,-1288.8024243119871,-0.009460737937559095,signal
2024-10-14 13:00:00+00:00,262.29,2024-10-22 14:00:00+00:00,256.27,-3097.046914595703,-0.022951694689084725,signal
2024-12-06 07:00:00+00:00,236.29,2024-12-10 08:00:00+00:00,233.99,-1283.3099322654452,-0.009733801684370946,signal
2024-12-18 18:00:00+00:00,230.42,2025-01-03 10:00:00+00:00,273.91,24641.67652981302,0.18874229667563613,signal
2025-01-10 14:00:00+00:00,279.3,2025-01-15 08:00:00+00:00,277.59,-950.1975520923734,-0.006122448979591977,signal
2025-01-15 20:00:00+00:00,282.77,2025-01-22 19:00:00+00:00,281.14,-889.1517473876884,-0.0057644021643033,signal
2025-01-29 10:00:00+00:00,281.05,2025-02-02 07:00:00+00:00,280.81,-130.95997228301712,-0.0008539405799679075,signal
2025-02-05 18:00:00+00:00,283.53,2025-02-19 07:00:00+00:00,312.11,15445.540439049102,0.10080062074560037,signal
2025-02-19 16:00:00+00:00,316.75,2025-02-24 09:00:00+00:00,314.29,-1309.9871984285128,-0.007766377269139718,signal
2025-02-24 20:00:00+00:00,316.03,2025-02-26 12:00:00+00:00,310.04,-3172.2033449003648,-0.018953896781950804,signal
2025-03-04 09:00:00+00:00,314.0,2025-03-13 06:00:00+00:00,316.57,1343.864246879646,0.008184713375796298,signal
