entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-04-04 12:00:00+00:00,214.29,2023-05-18 04:00:00+00:00,233.73,9071.818563628723,0.09071818563628724,signal
2023-05-31 04:00:00+00:00,241.3,2023-06-27 16:00:00+00:00,241.8,226.0087413253932,0.002072109407376824,signal
2023-07-13 20:00:00+00:00,246.19,2023-08-21 12:00:00+00:00,260.81,6490.6545156116335,0.0593850278240383,signal
2023-09-01 08:00:00+00:00,264.52,2023-09-12 16:00:00+00:00,262.05,-1081.1944280084426,-0.00933766822924529,signal
2023-10-11 20:00:00+00:00,260.21,2023-12-05 16:00:00+00:00,278.87,8225.809856443346,0.07171131009569207,signal
2023-12-28 04:00:00+00:00,270.81,2024-01-30 04:00:00+00:00,275.59,2169.8615444415627,0.01765075144935553,signal
2024-02-20 08:00:00+00:00,287.35,2024-03-28 04:00:00+00:00,297.5,4418.983928148373,0.035322777101096124,signal
2024-04-11 08:00:00+00:00,305.75,2024-05-07 20:00:00+00:00,308.22,1046.3424317983008,0.008078495502861858,signal
2024-05-21 08:00:00+00:00,319.49,2024-06-07 08:00:00+00:00,318.52,-396.416903811667,-0.0030360887664716185,signal
2024-06-18 08:00:00+00:00,316.3,2024-06-24 04:00:00+00:00,316.99,283.9664530262671,0.0021814732848561493,signal
2024-07-04 12:00:00+00:00,324.17,2024-07-11 04:00:00+00:00,289.04,-14137.376910579202,-0.10836906561372117,stop_loss
2024-09-25 20:00:00+00:00,267.8,2024-10-14 20:00:00+00:00,261.28,-2831.9505033756577,-0.02434652725914871,signal
2024-11-14 08:00:00+00:00,253.06,2024-11-20 04:00:00+00:00,239.66,-6009.322681055448,-0.05295186912194737,stop_loss
2025-01-09 12:00:00+00:00,271.8,2025-04-01 04:00:00+00:00,311.61,15741.967326079044,0.1464679911699779,signal
2025-04-29 08:00:00+00:00,311.39,2025-05-05 12:00:00+00:00,292.41,-7510.515763836651,-0.06095250329169198,stop_loss
2025-05-15 08:00:00+00:00,302.66,2025-05-28 08:00:00+00:00,304.89,852.5416594816925,0.007368003700521915,signal
2025-06-09 04:00:00+00:00,312.23,2025-07-14 12:00:00+00:00,316.56,1616.4683086216537,0.01386798193639291,signal
2025-07-18 12:00:00+00:00,308.13,2025-07-23 04:00:00+00:00,313.3,1982.8592819042096,0.016778632395417516,signal
2025-08-14 04:00:00+00:00,316.18,2025-08-26 04:00:00+00:00,313.07,-1181.9190709586692,-0.009836169270668603,signal
2025-10-21 12:00:00+00:00,293.59,2025-10-29 12:00:00+00:00,291.4,-887.5067410472402,-0.007459382131544055,signal
2025-11-12 12:00:00+00:00,297.66,2025-12-24 08:00:00+00:00,302.77,2027.2976442788495,0.017167237788080193,signal
2026-01-26 04:00:00+00:00,305.01,2026-02-09 20:00:00+00:00,301.81,-1260.2170656921662,-0.010491459296416407,signal
