entry_time,entry_price,exit_time,exit_price,pnl_abs,pnl_pct,reason
2023-02-25 10:30:00+00:00,163.59,2023-02-27 07:00:00+00:00,165.85,1381.5025368298811,0.013815025368298811,signal
2023-02-28 10:30:00+00:00,169.18,2023-03-03 08:00:00+00:00,169.76,347.5663285929768,0.00342830121763793,signal
2023-03-05 09:30:00+00:00,171.9,2023-03-10 13:30:00+00:00,172.85,562.2025329968019,0.005526468877254134,signal
2023-03-15 10:30:00+00:00,175.16,2023-03-31 16:30:00+00:00,216.04,23873.41387741147,0.23338661794930335,signal
2023-04-03 08:00:00+00:00,216.42,2023-04-04 07:00:00+00:00,216.9,279.82186920063396,0.0022179096201830604,signal
2023-04-06 12:30:00+00:00,215.44,2023-04-07 13:30:00+00:00,215.54,58.691286272282014,0.00046416635722232796,signal
2023-04-09 08:30:00+00:00,216.22,2023-04-12 14:00:00+00:00,219.36,1837.1105497840035,0.01452224586069753,signal
2023-04-16 11:30:00+00:00,222.37,2023-04-25 13:30:00+00:00,235.49,7572.176344974054,0.059000764491613254,signal
2023-04-26 19:30:00+00:00,235.09,2023-05-03 11:00:00+00:00,242.38,4214.564711501938,0.031009400655068207,signal
2023-05-05 18:00:00+00:00,239.06,2023-05-06 13:30:00+00:00,238.52,-316.52558780339314,-0.0022588471513425973,signal
2023-05-11 20:00:00+00:00,228.56,2023-05-12 19:00:00+00:00,228.78,134.5743585008313,0.0009625481274064535,signal
2023-05-16 09:30:00+00:00,229.92,2023-05-21 07:00:00+00:00,231.79,1138.2103982752596,0.008133263743910886,signal
2023-05-22 09:00:00+00:00,231.01,2023-05-23 08:00:00+00:00,231.43,256.5040035788552,0.0018181031124195571,signal
2023-05-25 19:00:00+00:00,243.95,2023-05-31 10:00:00+00:00,246.77,1633.8523191331187,0.011559745849559287,signal
2023-06-07 16:00:00+00:00,240.97,2023-06-10 13:30:00+00:00,241.38,243.26348867907654,0.0017014566128565204,signal
2023-06-14 15:00:00+00:00,244.55,2023-06-17 08:00:00+00:00,244.54,-5.856345492473338,-4.089143324488018e-05,signal
2023-06-21 20:00:00+00:00,242.52,2023-06-24 07:00:00+00:00,218.44,-14219.53913059643,-0.09929078014184407,stop_loss
2023-06-28 07:30:00+00:00,240.64,2023-06-30 15:00:00+00:00,240.11,-284.09870668705844,-0.002202460106382951,signal
2023-07-04 07:00:00+00:00,242.12,2023-07-05 14:00:00+00:00,241.4,-382.741421944942,-0.0029737320337022977,signal
2023-07-08 14:00:00+00:00,241.99,2023-07-13 19:30:00+00:00,246.45,2365.0900145580526,0.01843051365758917,signal
2023-07-15 15:30:00+00:00,245.65,2023-07-17 15:30:00+00:00,246.2,292.608918726939,0.0022389578668838353,signal
2023-07-19 08:00:00+00:00,246.32,2023-07-21 11:30:00+00:00,243.78,-1350.6628635924426,-0.010311789542059144,signal
2023-07-26 07:30:00+00:00,246.61,2023-08-05 08:30:00+00:00,266.96,10697.075118515073,0.0825189570577024,signal
2023-08-11 07:00:00+00:00,266.0,2023-08-15 09:30:00+00:00,262.98,-1593.20672893335,-0.011353383458646596,signal
2023-08-20 12:00:00+00:00,261.65,2023-08-22 15:30:00+00:00,261.2,-238.60507946729194,-0.0017198547678196178,signal
2023-08-25 20:00:00+00:00,260.08,2023-08-31 07:30:00+00:00,266.09,3200.426509866229,0.02310827437711461,signal
2023-09-05 09:30:00+00:00,265.6,2023-09-06 17:00:00+00:00,264.01,-848.2639182664861,-0.005986445783132514,signal
2023-09-13 10:00:00+00:00,260.1,2023-09-14 13:30:00+00:00,259.92,-97.47346393400221,-0.0006920415224914457,signal
2023-09-16 08:00:00+00:00,259.33,2023-09-20 09:00:00+00:00,254.1,-2838.5890427067934,-0.02016735433617394,signal
2023-09-27 13:30:00+00:00,255.88,2023-10-03 08:00:00+00:00,259.4,1897.1943369175715,0.013756448335157215,signal
2023-10-04 10:30:00+00:00,259.4,2023-10-06 12:30:00+00:00,259.67,145.52342925220728,0.0010408635312259657,signal
2023-10-07 09:30:00+00:00,260.49,2023-10-11 14:00:00+00:00,263.5,1617.2098354595946,0.01155514607086646,signal
2023-10-13 10:00:00+00:00,263.16,2023-10-19 10:30:00+00:00,268.75,3007.2700428673706,0.021241830065359506,signal
2023-10-21 10:00:00+00:00,268.78,2023-10-27 09:00:00+00:00,271.47,1446.9863141061505,0.010008185132822589,signal
2023-10-30 16:30:00+00:00,269.47,2023-11-01 07:00:00+00:00,268.71,-411.84818494008505,-0.002820351059487324,signal
2023-11-01 18:00:00+00:00,268.91,2023-11-03 14:00:00+00:00,269.29,205.77093781423173,0.0014131121936708348,signal
2023-11-07 09:30:00+00:00,272.39,2023-11-15 13:00:00+00:00,281.24,4737.756952775904,0.03249017952200882,signal
2023-11-16 10:30:00+00:00,281.7,2023-11-17 12:30:00+00:00,282.16,245.85417113747098,0.0016329428470003957,signal
2023-11-20 20:30:00+00:00,282.91,2023-11-28 17:00:00+00:00,280.25,-1417.909570172662,-0.009402283411685733,signal
2023-12-06 07:30:00+00:00,274.37,2023-12-08 07:00:00+00:00,266.66,-4197.882450027304,-0.028100739876808497,signal
2023-12-14 13:30:00+00:00,258.83,2023-12-15 10:00:00+00:00,258.23,-336.56612918092287,-0.0023181238650851993,signal
2023-12-18 07:30:00+00:00,268.11,2023-12-19 19:00:00+00:00,267.67,-237.71988783765119,-0.001641117451792186,signal
2023-12-24 14:30:00+00:00,271.48,2023-12-26 13:30:00+00:00,271.59,58.595920857420424,0.00040518638573735214,signal
2023-12-27 10:00:00+00:00,271.54,2023-12-28 13:30:00+00:00,271.43,-58.606710413470864,-0.0004050968549754187,signal
2023-12-29 10:30:00+00:00,271.09,2024-01-02 07:30:00+00:00,270.6,-261.39368373758043,-0.0018075177985168998,signal
2024-01-04 13:30:00+00:00,273.8,2024-01-06 08:30:00+00:00,273.66,-73.81105167421629,-0.0005113221329437868,signal
2024-01-09 07:00:00+00:00,275.98,2024-01-11 14:30:00+00:00,275.56,-219.57169796180096,-0.0015218494093775805,signal
2024-01-12 11:00:00+00:00,275.39,2024-01-16 14:30:00+00:00,275.84,235.40061532353866,0.0016340462616653388,signal
2024-01-18 09:00:00+00:00,277.53,2024-01-20 07:00:00+00:00,275.26,-1180.2343371007883,-0.008179295931971298,signal
